21.02909, 105.84069
21.02883, 105.84153
21.02861, 105.84235
21.02861, 105.84235
21.0288, 105.84165
21.0288, 105.84165
21.02883, 105.84153
21.02824, 105.84151
21.02763, 105.84151
21.02595, 105.84148
21.02419, 105.8415
